person_id,immigrant_status,age
640254066,Migrant,60
640266937,missing,38
640284617,missing,37
640284625,UK-born,29
640284629,UK-born,28
640284633,UK-born,26
640498866,UK-born,51
640498946,UK-born,22
640498986,missing,19
640566866,UK-born,45
640566906,missing,17
640689266,UK-born,30
640689306,missing,33
640804866,UK-born,42
640804906,missing,43
640811666,UK-born,44
640811706,missing,44
640811746,missing,16
640934066,Migrant,35
640968066,UK-born,35
640968106,missing,34
641002066,UK-born,30
641063266,UK-born,50
641076866,UK-born,28
641076906,missing,28
641144866,UK-born,31
641151666,UK-born,26
641199266,Migrant,37
641199306,Migrant,37
641199346,Migrant,37
646306082,UK-born,63
646646762,UK-born,38
647109162,UK-born,39
647305762,missing,17
647584562,missing,16
647890522,missing,16
648448082,UK-born,60
648529762,missing,16
648862866,UK-born,62
648862906,missing,61
648890762,UK-born,41
648890802,missing,16
648964866,UK-born,27
648964906,UK-born,53
648978522,UK-born,34
649012506,UK-born,39
649026066,UK-born,29
649026106,UK-born,29
649032866,UK-born,64
649032906,UK-born,60
649032946,missing,27
649046466,UK-born,59
649080466,UK-born,51
649080506,UK-born,52
649080546,missing,22
649080586,missing,18
649080626,missing,17
649087266,UK-born,54
649094066,UK-born,43
649338962,missing,16
649481682,UK-born,64
649659162,missing,16
650005282,UK-born,41
650114082,UK-born,43
650433682,UK-born,60
650644642,missing,20
650924642,missing,17
680013607,UK-born,60
680017687,UK-born,60
680017691,UK-born,54
680017695,missing,20
680020492,UK-born,51
680020544,UK-born,55
680021767,UK-born,44
680021771,UK-born,26
680021775,missing,19
680023807,UK-born,39
680023807,UK-born,39
680023811,UK-born,20
680023811,UK-born,20
680027895,UK-born,48
680027899,UK-born,45
680027903,UK-born,36
680029255,UK-born,63
680042167,UK-born,55
680042171,UK-born,50
680046927,UK-born,57
680046931,UK-born,60
680046935,UK-born,33
680057127,UK-born,54
680057131,UK-born,53
680057135,missing,18
680068007,UK-born,50
680068011,UK-born,59
680068015,UK-born,28
680068019,UK-born,22
680072767,UK-born,44
680072767,UK-born,44
680072771,UK-born,42
680072771,UK-born,42
680074127,UK-born,50
680074131,UK-born,51
680074135,UK-born,22
680075487,UK-born,58
680075491,UK-born,55
680075495,UK-born,32
680075499,UK-born,29
680089765,UK-born,64
680089767,UK-born,61
680089771,UK-born,31
680091127,UK-born,39
680091131,missing,17
680097247,UK-born,57
680097255,UK-born,32
680097259,UK-born,28
680097263,UK-born,19
680106773,UK-born,58
680114255,UK-born,42
680114259,UK-born,36
680119687,UK-born,43
680119695,missing,18
680120367,Migrant,58
680120371,UK-born,64
680121047,UK-born,59
680123095,UK-born,44
680127167,UK-born,55
680127171,UK-born,60
680136687,UK-born,41
680136691,UK-born,41
680136695,missing,17
680138735,UK-born,46
680138739,UK-born,43
680144847,UK-born,46
680144851,UK-born,44
680145531,UK-born,44
680148931,UK-born,64
680153687,UK-born,54
680153691,UK-born,59
680157162,UK-born,52
680176815,UK-born,32
680176902,UK-born,54
680186327,UK-born,63
680199931,UK-born,34
680200607,UK-born,61
680213527,UK-born,58
680213531,UK-born,59
680213535,UK-born,27
680213539,UK-born,25
680213543,UK-born,19
680214891,UK-born,42
680225775,UK-born,47
680226447,UK-born,51
680250247,UK-born,49
680250251,missing,19
680255695,UK-born,37
680255699,UK-born,33
680257051,UK-born,53
680264527,UK-born,62
680264531,Migrant,64
680264535,UK-born,24
680264539,UK-born,23
680277447,UK-born,56
680277451,UK-born,60
680277455,UK-born,26
680277459,UK-born,21
680282887,UK-born,37
680284247,UK-born,51
680284251,UK-born,51
680288331,UK-born,46
680288347,missing,19
680288351,missing,18
680288355,missing,16
680293767,UK-born,60
680293771,UK-born,30
680293775,UK-born,28
680293779,UK-born,25
680295807,UK-born,55
680295811,Migrant,53
680295815,UK-born,24
680295819,UK-born,20
680305327,UK-born,52
680305331,UK-born,53
680305335,UK-born,21
680305339,missing,18
680312805,UK-born,59
680312807,UK-born,64
680312811,UK-born,63
680312815,UK-born,32
680312821,missing,61
680315527,UK-born,41
680315531,UK-born,38
680318247,UK-born,50
680318251,UK-born,50
680318259,UK-born,20
680320287,UK-born,60
680320291,UK-born,58
680322327,Migrant,57
680323687,UK-born,64
680323691,UK-born,57
680325727,UK-born,52
680325731,UK-born,25
680325735,missing,18
680326407,UK-born,48
680326411,UK-born,25
680326415,UK-born,20
680331171,UK-born,47
680334567,UK-born,59
680334571,UK-born,59
680334575,missing,36
680335247,UK-born,62
680340098,UK-born,42
680340687,UK-born,47
680340691,UK-born,60
680340695,UK-born,27
680347487,UK-born,48
680347491,UK-born,47
680348855,UK-born,36
680352927,UK-born,47
680359051,UK-born,49
680363815,UK-born,32
680367899,UK-born,32
680379447,UK-born,49
680379451,UK-born,52
680379455,UK-born,25
680379459,UK-born,21
680384211,UK-born,58
680384887,UK-born,56
680384891,UK-born,33
680384895,UK-born,30
680384899,missing,17
680386929,UK-born,64
680386993,UK-born,39
680387001,missing,18
680390325,UK-born,63
680401887,UK-born,62
680401891,UK-born,55
680401895,UK-born,32
680420927,UK-born,62
680426367,UK-born,45
680426371,UK-born,55
680442013,Migrant,36
680462415,UK-born,40
680469887,UK-born,41
680469891,UK-born,40
680474647,UK-born,52
680476007,UK-born,62
680482898,UK-born,39
680495727,UK-born,58
680495731,UK-born,58
680495739,UK-born,25
680497767,UK-born,47
680497771,UK-born,50
680510007,UK-born,40
680510011,UK-born,47
680525647,UK-born,63
680525655,UK-born,30
680525659,UK-born,27
680526327,UK-born,61
680526331,UK-born,63
680531767,UK-born,57
680531771,UK-born,61
680531775,UK-born,22
680531779,UK-born,20
680537887,UK-born,64
680537891,UK-born,64
680538567,UK-born,56
680538571,UK-born,31
680538575,UK-born,27
680538579,UK-born,25
680539927,UK-born,52
680539931,UK-born,50
680539935,UK-born,22
680539939,UK-born,20
680552167,UK-born,47
680552171,UK-born,51
680552179,missing,17
680554215,UK-born,43
680558967,UK-born,45
680558971,UK-born,46
680563047,UK-born,50
680563051,UK-born,53
680563055,UK-born,26
680563059,missing,18
680565087,UK-born,61
680565091,UK-born,57
680568487,UK-born,49
680577327,UK-born,59
680577331,UK-born,59
680577335,UK-born,25
680577339,UK-born,23
680582767,UK-born,43
680588887,UK-born,44
680590247,UK-born,59
680592287,Migrant,60
680593647,UK-born,48
680593651,UK-born,48
680598407,UK-born,45
680599767,UK-born,54
680599769,Migrant,61
680599771,UK-born,53
680599775,UK-born,27
680599777,UK-born,27
680599779,UK-born,24
680599783,UK-born,23
680600451,Migrant,53
680616767,UK-born,52
680616779,UK-born,23
680616783,missing,17
680625607,UK-born,52
680639334,UK-born,31
680643287,UK-born,63
680647367,UK-born,59
680647371,UK-born,61
680647375,UK-born,37
680647379,UK-born,36
680647383,UK-born,25
680650087,UK-born,59
680650091,Migrant,59
680658927,Migrant,64
680659730,UK-born,31
680670485,UK-born,59
680670489,UK-born,57
680670497,UK-born,22
680670501,UK-born,22
680671845,UK-born,56
680671853,UK-born,34
680671853,UK-born,34
680671861,UK-born,59
680671865,missing,18
680673885,UK-born,59
680673889,UK-born,57
680673893,missing,33
680676607,Migrant,41
680676611,Migrant,24
680677287,UK-born,51
680677291,UK-born,56
680677967,UK-born,48
680677971,UK-born,45
680679327,UK-born,48
680699059,Migrant,51
680711967,UK-born,56
680711971,UK-born,57
680711975,UK-born,22
680711979,missing,19
680716733,missing,53
680722167,UK-born,54
680722171,Migrant,51
680722175,missing,19
680722179,missing,16
680740527,UK-born,35
680740531,missing,17
680741286,UK-born,58
680743927,UK-born,64
680747327,UK-born,53
680748007,UK-born,45
680750727,UK-born,53
680750731,UK-born,49
680750735,UK-born,21
680750739,missing,18
680762977,UK-born,34
680765687,UK-born,57
680765691,UK-born,55
680765695,UK-born,21
680765699,missing,17
680782687,UK-born,38
680795607,UK-born,58
680813967,UK-born,53
680813971,Migrant,56
680816206,UK-born,43
680821447,UK-born,64
680821451,UK-born,27
680828925,UK-born,63
680828929,UK-born,61
680828941,UK-born,26
680829617,UK-born,32
680869047,UK-born,62
680877384,UK-born,53
680894207,Migrant,64
680897615,UK-born,36
680902367,UK-born,49
680902371,UK-born,50
680902375,missing,17
680905860,UK-born,28
680907127,UK-born,52
680907131,Migrant,54
680907135,UK-born,21
680907139,UK-born,19
680909167,UK-born,43
680923447,Migrant,57
680923451,Migrant,57
680923455,Migrant,22
680923459,UK-born,20
680929567,UK-born,61
680929567,UK-born,61
680937727,Migrant,49
680937727,Migrant,49
680937731,Migrant,50
680937731,Migrant,50
680937735,missing,17
680937735,missing,17
680939767,UK-born,49
680947255,UK-born,28
680947259,UK-born,22
680952007,UK-born,59
680952011,UK-born,61
680952015,UK-born,32
680962207,Migrant,62
680962211,Migrant,54
680962215,UK-born,32
680962219,UK-born,28
680972407,UK-born,63
680972419,UK-born,30
680977179,UK-born,29
680988047,Migrant,59
680988051,Migrant,53
680988055,Migrant,36
680988063,UK-born,27
680999607,UK-born,52
680999611,UK-born,57
680999615,UK-born,30
680999619,missing,18
681003687,UK-born,61
681003691,Migrant,60
681004371,UK-born,58
681004375,UK-born,29
681004379,UK-born,32
681007103,UK-born,26
681013207,UK-born,49
681013211,UK-born,50
681014567,UK-born,50
681015927,UK-born,44
681015931,UK-born,44
681020687,UK-born,58
681020687,UK-born,58
681020691,UK-born,31
681021367,Migrant,54
681021371,UK-born,55
681021375,UK-born,26
681021379,UK-born,24
681024087,UK-born,58
681024091,UK-born,56
681024095,UK-born,28
681030887,UK-born,63
681030891,UK-born,62
681030895,UK-born,23
681030899,UK-born,19
681041767,UK-born,54
681041771,UK-born,41
681041779,missing,16
681047296,UK-born,35
681047887,UK-born,60
681049247,UK-born,46
681054098,UK-born,50
681056055,UK-born,42
681066245,UK-born,60
681066257,UK-born,34
681066925,UK-born,62
681066929,UK-born,35
681066933,UK-born,32
681066937,UK-born,28
681066941,UK-born,28
681078495,UK-born,52
681091411,Migrant,58
681091415,UK-born,23
681091419,UK-born,23
681098207,Migrant,49
681098207,Migrant,49
681098211,UK-born,48
681098211,UK-born,48
681098215,missing,18
681098215,missing,18
681098219,missing,16
681098219,missing,16
681098887,UK-born,62
681098891,UK-born,63
681106367,UK-born,60
681106371,UK-born,59
681106375,UK-born,34
681106379,UK-born,25
681108407,UK-born,51
681108415,UK-born,24
681108419,UK-born,22
681111135,UK-born,51
681114527,UK-born,59
681114531,UK-born,27
681114535,UK-born,31
681122106,missing,29
681128886,UK-born,46
681128904,Migrant,31
681134931,UK-born,61
681136967,UK-born,52
681136971,Migrant,52
681136975,UK-born,23
681136979,UK-born,21
681136983,missing,17
681142538,UK-born,31
681143767,UK-born,63
681143771,UK-born,60
681143779,UK-born,31
681149450,Migrant,64
681156098,UK-born,48
681159407,UK-born,54
681159411,UK-born,51
681159415,UK-born,30
681159419,UK-born,26
681159423,UK-born,23
681162807,UK-born,60
681162815,UK-born,33
681162819,UK-born,32
681164847,UK-born,49
681164851,UK-born,53
681164859,UK-born,20
681177767,UK-born,40
681180487,UK-born,59
681180491,UK-born,59
681180499,UK-born,32
681190206,UK-born,45
681196886,UK-born,47
681198847,UK-born,56
681198851,Migrant,28
681198855,Migrant,31
681203740,UK-born,45
681208375,UK-born,38
681213131,UK-born,37
681214495,UK-born,37
681219927,UK-born,60
681226727,UK-born,55
681226731,missing,24
681232165,UK-born,60
681234887,UK-born,63
681241695,UK-born,39
681243727,UK-born,60
681248487,UK-born,61
681248491,UK-born,55
681248495,UK-born,39
681248507,missing,18
681257333,UK-born,48
681272287,UK-born,56
681272287,UK-born,56
681272291,UK-born,45
681272291,UK-born,45
681272295,UK-born,30
681272299,UK-born,19
681272299,UK-born,19
681278570,UK-born,58
681289287,UK-born,61
681297447,UK-born,62
681304247,UK-born,55
681304251,UK-born,52
681304255,missing,17
681309007,UK-born,63
681311063,UK-born,33
681313087,UK-born,57
681313174,UK-born,28
681314447,UK-born,47
681319887,Migrant,46
681319891,Migrant,48
681319895,missing,21
681319899,missing,19
681323285,UK-born,61
681323293,UK-born,35
681323297,UK-born,34
681323301,missing,37
681323305,missing,17
681330765,UK-born,64
681330773,UK-born,29
681335525,UK-born,56
681335529,missing,34
681335533,UK-born,31
681340967,UK-born,40
681340971,UK-born,38
681342325,UK-born,58
681346482,UK-born,53
681366805,UK-born,61
681366813,UK-born,28
681366944,missing,47
681387342,missing,17
681428007,UK-born,62
681428015,UK-born,34
681428019,UK-born,32
681441824,missing,26
681448502,missing,46
681462090,UK-born,48
681509704,UK-born,29
681509706,UK-born,28
681536805,UK-born,61
681536809,UK-born,59
681536821,UK-born,24
681554497,UK-born,35
681570904,UK-born,33
681587805,UK-born,59
681587809,UK-born,58
681587813,UK-born,31
681604974,UK-born,33
681617045,UK-born,62
681617049,UK-born,35
681617053,missing,33
681627249,UK-born,64
681649007,UK-born,34
681649015,UK-born,35
681649023,UK-born,31
681649027,UK-born,31
681670089,UK-born,62
681670093,UK-born,36
681670097,UK-born,34
681672127,Migrant,44
681672131,UK-born,38
681672135,missing,19
681672139,missing,16
681672815,UK-born,28
681678925,UK-born,60
681678929,UK-born,55
681678937,UK-born,32
681703413,UK-born,28
681703417,UK-born,28
681719727,Migrant,53
681719731,UK-born,52
681719735,UK-born,25
681719739,UK-born,21
681719743,missing,17
681725847,Migrant,59
681725851,Migrant,51
681725855,Migrant,22
681725859,Migrant,20
681728567,UK-born,58
681728571,UK-born,27
681736045,UK-born,50
681736053,UK-born,29
681769367,UK-born,55
681769375,UK-born,19
681779575,Migrant,45
681806087,Migrant,62
681806087,Migrant,62
681806091,UK-born,61
681806091,UK-born,61
681806095,Migrant,31
681806099,missing,18
681806099,missing,18
681810845,UK-born,52
681810849,UK-born,48
681835333,UK-born,30
681889743,UK-born,21
681901965,UK-born,56
681901969,UK-born,60
681901973,UK-born,29
681901977,missing,24
681906049,Migrant,62
681921685,UK-born,60
681933247,UK-born,46
681933251,Migrant,47
681979018,UK-born,47
681992496,UK-born,48
681999885,Migrant,63
682039325,UK-born,57
682039325,UK-born,57
682039329,UK-born,57
682039329,UK-born,57
682039333,UK-born,25
682039333,UK-born,25
682039337,missing,21
682039337,missing,21
682039341,missing,20
682039341,missing,20
682046805,UK-born,49
682050205,UK-born,64
682060506,missing,53
682060546,missing,16
682060586,missing,16
682065173,UK-born,28
682067300,UK-born,48
682093729,UK-born,29
682097805,UK-born,54
682097809,UK-born,56
682114882,UK-born,64
682126373,UK-born,36
682126377,UK-born,34
682126433,UK-born,38
682126437,Migrant,46
682170567,Migrant,57
682171927,UK-born,59
682171931,UK-born,53
682171935,UK-born,28
682171939,UK-born,26
682225647,Migrant,53
682225651,Migrant,45
682225655,missing,17
682232449,UK-born,58
682232457,UK-born,21
682258967,Migrant,50
682258971,Migrant,45
682258975,missing,16
682260327,UK-born,50
682260331,UK-born,54
682260335,missing,20
682260339,missing,17
682278816,UK-born,37
682333087,Migrant,51
682333091,Migrant,61
682333095,UK-born,22
682333099,missing,18
682377287,UK-born,53
682377295,UK-born,53
682377299,UK-born,23
682377303,UK-born,20
682405175,UK-born,39
682405179,UK-born,34
682407885,UK-born,53
682407889,Migrant,62
682407893,UK-born,26
682407897,UK-born,21
682408567,Migrant,52
682408571,Migrant,48
682408575,UK-born,26
682408579,UK-born,24
682408583,UK-born,19
682427605,UK-born,54
682427609,UK-born,55
682427613,UK-born,19
682428965,UK-born,60
682428969,UK-born,58
682428973,UK-born,24
682428977,UK-born,20
682428981,missing,18
682434490,UK-born,41
682441346,missing,31
682466365,UK-born,61
682468407,UK-born,55
682468415,UK-born,25
682468582,UK-born,27
682473169,UK-born,56
682491527,UK-born,60
682491531,UK-born,59
682491535,UK-born,31
682492211,UK-born,62
682492215,UK-born,35
682492219,UK-born,28
682492223,UK-born,26
682492227,UK-born,24
682492231,UK-born,21
682493571,UK-born,61
682496287,UK-born,45
682496291,UK-born,45
682496295,UK-born,21
682496299,missing,19
682502407,Migrant,41
682502411,UK-born,41
682506487,UK-born,50
682507171,UK-born,36
682507179,UK-born,31
682509205,UK-born,60
682509209,Migrant,59
682509213,missing,20
682509302,UK-born,33
682509887,UK-born,55
682509891,UK-born,56
682509895,UK-born,23
682511925,UK-born,50
682511929,UK-born,52
682516780,UK-born,35
682526891,UK-born,62
682526895,UK-born,36
682526899,UK-born,29
682528931,UK-born,61
682535727,UK-born,63
682535731,UK-born,59
682535735,UK-born,31
682535739,UK-born,27
682542527,UK-born,53
682542531,UK-born,48
682542535,missing,17
682550222,Migrant,30
682550691,UK-born,39
682564967,UK-born,61
682564975,UK-born,27
682571767,UK-born,63
682571771,UK-born,61
682571775,UK-born,34
682571779,UK-born,32
682571783,UK-born,28
682571787,UK-born,24
682571866,missing,27
682571906,missing,29
682584086,UK-born,59
682598967,UK-born,63
682598971,UK-born,58
682598975,UK-born,33
682598979,UK-born,28
682609847,UK-born,62
682609851,UK-born,57
682609855,UK-born,22
682609859,UK-born,20
682624805,Migrant,46
682649965,UK-born,47
682649969,UK-born,23
682649973,missing,20
682709125,UK-born,56
682709129,UK-born,57
682709133,UK-born,25
682709137,missing,22
682779177,UK-born,54
682794906,missing,31
682805005,UK-born,57
682805009,UK-born,57
682805013,UK-born,21
682834925,UK-born,51
682834929,Migrant,51
682853285,UK-born,50
682853289,UK-born,53
682853293,UK-born,31
682947805,UK-born,49
682947809,UK-born,51
682947813,missing,17
682947817,missing,17
683005822,UK-born,31
683006965,UK-born,57
683006969,UK-born,57
683006973,UK-born,31
683006977,UK-born,27
683012546,missing,33
683019205,UK-born,56
683019213,UK-born,29
683019217,UK-born,21
683026106,missing,35
683026144,missing,62
683030085,missing,44
683030089,UK-born,46
683040289,UK-born,25
683041645,Migrant,49
683041649,UK-born,48
683041653,missing,18
683045045,UK-born,45
683045049,UK-born,44
683045053,UK-born,22
683046546,UK-born,25
683053980,missing,33
683089245,UK-born,46
683107744,missing,33
683163365,UK-born,59
683163373,UK-born,28
683163377,UK-born,49
683163381,UK-born,28
683163385,UK-born,23
683177645,UK-born,52
683177649,UK-born,26
683216546,UK-born,45
683236898,missing,33
683290525,UK-born,48
683290529,UK-born,46
683290533,UK-born,21
683297325,UK-born,47
683297329,UK-born,30
683302085,UK-born,49
683302089,Migrant,51
683302093,UK-born,22
683302097,missing,19
683330645,UK-born,51
683330649,UK-born,51
683330653,missing,17
683332685,UK-born,46
683332689,UK-born,60
683337445,UK-born,59
683337449,UK-born,61
683337453,missing,26
683337457,UK-born,24
683350365,UK-born,57
683350369,UK-born,55
683350377,missing,22
683413770,Migrant,50
683447722,UK-born,21
683447762,missing,18
683495382,missing,30
683549702,UK-born,25
683563974,UK-born,36
683570685,UK-born,50
683600605,UK-born,51
683600613,UK-born,21
683600617,missing,17
683652285,UK-born,42
683652289,UK-born,41
683652293,missing,17
683652965,UK-born,41
683652969,UK-born,39
683680165,UK-born,47
683680169,UK-born,47
683699205,missing,48
683699209,missing,56
683726702,Migrant,37
683739325,UK-born,38
683739329,UK-born,22
683739333,UK-born,39
683739337,missing,17
683746906,UK-born,30
683788965,UK-born,43
683812085,UK-born,41
683855696,UK-born,45
683918165,UK-born,57
683924285,UK-born,49
683924289,UK-born,52
683937974,missing,49
683944136,missing,36
683978126,UK-born,54
683986845,UK-born,49
684037845,UK-born,38
684046090,UK-born,48
684093702,UK-born,31
684154942,UK-born,42
684154982,UK-born,37
684196374,UK-born,40
684297936,UK-born,30
684318082,Migrant,46
684508492,UK-born,24
684508536,UK-born,23
684508540,missing,41
684617302,UK-born,31
684644486,UK-born,45
684671704,UK-born,39
684705696,UK-born,35
684760102,missing,35
684787342,missing,29
684800892,UK-born,33
684814546,Migrant,48
684855454,UK-born,34
684889304,missing,27
684916482,UK-born,49
684964140,UK-born,64
685052498,missing,32
685093298,missing,34
685141572,Migrant,39
685181692,Migrant,53
685181732,Migrant,50
685181772,UK-born,28
685181812,UK-born,23
685181852,UK-born,19
685250374,UK-born,37
685263346,missing,30
685310904,UK-born,48
685576100,UK-born,35
685582938,UK-born,36
685583008,UK-born,30
685630622,missing,19
685841346,UK-born,36
686120094,UK-born,64
686154144,missing,50
686174492,UK-born,36
686617178,UK-born,36
686718584,missing,55
686806904,UK-born,31
686813738,UK-born,40
686874902,UK-born,53
686895298,UK-born,31
686985052,UK-born,35
687153702,UK-born,29
687194620,UK-born,26
687194660,UK-born,25
687249650,UK-born,49
687350940,UK-born,36
687439414,UK-born,37
687602498,Migrant,63
687663692,UK-born,38
687752210,UK-born,51
687847402,missing,16
688099614,Migrant,34
688099614,Migrant,34
688235570,UK-born,37
688317250,UK-born,33
688514364,UK-born,34
688650364,UK-born,40
689105284,UK-born,55
689214172,UK-born,57
689363686,UK-born,36
689459568,UK-born,40
691063844,missing,20
691063884,missing,16
691812366,UK-born,35
691954526,UK-born,62
692036204,UK-born,41
693022084,UK-born,64
693042524,missing,16
693158204,missing,20
693158244,missing,19
693622445,UK-born,63
693622453,UK-born,38
693770685,UK-born,56
693770689,UK-born,32
693770693,UK-born,30
693770701,missing,18
693888325,UK-born,53
693888329,UK-born,55
693888333,UK-born,28
693888337,missing,19
693890365,UK-born,55
693890369,UK-born,35
693922337,UK-born,34
693950217,UK-born,43
693975365,UK-born,58
693975373,missing,33
693976053,UK-born,33
693976057,UK-born,31
694025685,UK-born,58
694025689,UK-born,58
694025693,UK-born,23
694025697,UK-born,19
694026373,UK-born,41
694026377,UK-born,31
694046765,UK-born,58
694046769,UK-born,54
694046773,UK-born,31
694046777,UK-born,25
694060365,UK-born,63
694060369,UK-born,36
694060377,UK-born,39
694078733,UK-born,38
694234445,UK-born,61
694262325,UK-born,61
694262329,UK-born,55
694434369,UK-born,36
694434369,UK-born,36
694434373,UK-born,34
694471769,Migrant,62
694471773,UK-born,26
694471777,UK-born,24
694495565,UK-born,38
694495569,UK-born,40
694495573,UK-born,20
694509165,UK-born,42
694509169,Migrant,43
694518685,UK-born,39
700501333,UK-born,38
700501337,UK-born,35
700502005,UK-born,47
700502009,UK-born,52
700550973,UK-born,40
700550981,UK-born,34
700574153,UK-born,54
700731169,UK-born,38
700731173,UK-born,23
700731177,missing,20
700748165,UK-born,63
700748169,UK-born,41
700748173,UK-born,33
700830449,UK-born,55
700832493,UK-born,40
701021525,UK-born,45
701021529,missing,58
701021533,UK-born,22
701021537,UK-born,19
701092257,UK-born,28
701100405,UK-born,51
701100409,UK-born,48
701100413,missing,20
701100417,missing,18
701148005,UK-born,53
701148009,UK-born,55
701148013,UK-born,24
701148017,UK-born,21
701158205,UK-born,62
701166365,UK-born,47
701166369,UK-born,47
701290805,UK-born,47
701290809,UK-born,47
701290813,missing,17
701326845,UK-born,45
701326849,UK-born,38
701326853,UK-born,20
701360845,UK-born,48
701360849,UK-born,43
701360853,missing,17
701369005,UK-born,59
701369005,UK-born,59
701447885,UK-born,43
701459445,UK-born,45
701459449,UK-born,46
701991266,UK-born,38
701991306,missing,41
702344866,UK-born,39
702725666,Migrant,43
702725706,Migrant,47
702725746,missing,18
702725786,missing,16
702848066,Migrant,28
703045306,UK-born,62
703058906,missing,28
703120066,UK-born,64
703126866,UK-born,23
703126906,UK-born,56
703126946,Migrant,48
703126986,UK-born,21
703473666,UK-born,39
703500866,Migrant,44
703500906,Migrant,20
703500946,Migrant,25
703500986,Migrant,53
703922466,UK-born,51
703922506,UK-born,55
704017666,UK-born,63
704017706,UK-born,62
704017746,UK-born,27
704187666,Migrant,37
704337266,UK-born,45
704337306,missing,46
704337346,missing,17
704378066,UK-born,38
704378106,UK-born,41
704378146,missing,16
704418866,UK-born,26
704452866,UK-born,41
704452906,UK-born,44
704452946,missing,17
704527666,UK-born,29
704527706,missing,30
704616066,UK-born,52
704616106,UK-born,23
704616146,UK-born,19
704616186,UK-born,19
704656866,UK-born,57
704731666,Migrant,44
704731706,missing,41
704779266,UK-born,60
704779306,missing,59
704833666,UK-born,32
704962866,Migrant,50
704969666,UK-born,59
704969746,UK-born,25
704969786,UK-born,24
705051266,UK-born,45
705132866,UK-born,45
705132906,Migrant,43
705153266,UK-born,19
705153346,Migrant,56
705153386,UK-born,24
705153426,UK-born,27
705173706,missing,41
705309666,Migrant,57
705309706,Migrant,46
705309746,UK-born,21
705309786,missing,16
705309826,missing,20
705336866,UK-born,42
705336906,missing,61
705595266,UK-born,58
705595306,UK-born,58
705670066,UK-born,32
705670106,UK-born,31
705731266,UK-born,58
706037266,UK-born,44
706084866,UK-born,36
706084906,UK-born,35
706234466,UK-born,37
706234506,UK-born,41
706254866,UK-born,35
706254906,UK-born,36
706282066,UK-born,53
706282106,missing,56
706282146,missing,28
706316066,UK-born,29
706316106,UK-born,30
706343266,UK-born,53
706526866,UK-born,42
706526906,UK-born,42
706526946,missing,16
706642466,UK-born,56
706642506,missing,58
706724146,missing,48
706900866,UK-born,33
706900906,UK-born,36
706907666,UK-born,49
706907706,missing,18
706962066,Migrant,29
707206866,Migrant,61
707245565,UK-born,59
707259853,UK-born,61
707261266,UK-born,42
707261306,UK-born,44
707264609,UK-born,63
707264613,missing,37
707264617,missing,34
707264621,UK-born,37
707264625,missing,17
707280925,missing,61
707297925,Migrant,49
707297933,UK-born,29
707297937,UK-born,20
707342125,Migrant,59
707342129,Migrant,55
707367965,UK-born,48
707379525,UK-born,51
707379529,UK-born,50
707465266,Migrant,32
707465306,Migrant,33
707494445,UK-born,56
707494449,UK-born,55
707494453,UK-born,25
707494457,UK-born,23
707494461,missing,17
707502605,UK-born,58
707502609,UK-born,56
707574005,UK-born,51
707574009,missing,52
707574013,UK-born,21
707574017,missing,18
707580866,UK-born,35
707580906,UK-born,32
707614866,UK-born,28
707614906,missing,29
707614946,missing,53
707678049,UK-born,64
707859666,UK-born,40
707875245,missing,41
707875249,UK-born,26
707875253,UK-born,20
707886866,UK-born,45
707886906,Migrant,46
707907205,UK-born,56
707907209,UK-born,58
707907213,UK-born,26
707907217,UK-born,25
707907221,UK-born,22
707941266,UK-born,46
707941306,UK-born,44
707941346,UK-born,19
707941506,missing,48
707994245,UK-born,48
708042525,Migrant,49
708042529,Migrant,29
708042533,Migrant,28
708104466,Migrant,40
708104506,Migrant,41
708131666,UK-born,23
708131706,UK-born,26
708254066,UK-born,47
708254106,missing,51
708277805,UK-born,60
708279845,UK-born,40
708279849,missing,44
708279853,missing,18
708308466,UK-born,35
708310449,missing,47
708310453,UK-born,20
708310457,missing,18
708315885,missing,38
708322066,UK-born,54
708322106,UK-born,36
708328817,UK-born,32
708362866,UK-born,30
708362906,missing,30
708376466,UK-born,42
708424066,UK-born,57
708791266,UK-born,30
708791306,UK-born,35
708804866,UK-born,35
708804946,missing,33
708838866,UK-born,37
709056466,UK-born,28
709056506,UK-born,29
709083666,UK-born,40
709083706,missing,44
709083746,missing,20
709083786,missing,16
709138066,UK-born,34
709138106,UK-born,38
709151666,UK-born,32
709151706,missing,35
714884162,UK-born,61
715299562,missing,16
715666122,missing,16
715774962,missing,16
715938162,missing,16
716135322,missing,16
716373402,missing,16
716781266,UK-born,47
716781306,UK-born,44
716835666,UK-born,38
716992066,UK-born,54
716992106,UK-born,57
717046522,UK-born,61
717046602,UK-born,30
717073762,missing,17
717536202,missing,16
717869322,missing,16
717971402,missing,16
718386162,missing,16
748008847,UK-born,49
748008851,UK-born,48
748008863,UK-born,19
748011567,UK-born,62
748011571,UK-born,38
748011579,UK-born,24
748011583,UK-born,57
748011591,missing,16
748011595,UK-born,35
748024487,UK-born,38
748030607,UK-born,49
748030615,UK-born,23
748030619,missing,21
748034782,UK-born,27
748039455,UK-born,43
748040811,UK-born,56
748045567,UK-born,47
748054586,UK-born,37
748060527,UK-born,61
748061300,UK-born,31
748068687,UK-born,54
748068691,UK-born,51
748068695,missing,18
748068699,missing,16
748070047,UK-born,37
748070051,UK-born,43
748070055,missing,19
748070059,missing,16
748076859,UK-born,23
